timestamps,total_load_kw,critical_load_kw,load_shed_kw,battery_soc_percent,battery_power_kw,pv_generation_kw,generator_power_kw,grid_power_kw,is_islanded
2026-01-27 20:15:00,496.7218547771946,100,0,85,0,7.559072353323142,0,489.1627824238715,False
2026-01-27 20:30:00,519.1565870226649,100,0,85,0,9.295346932589618,0,509.8612400900753,False
2026-01-27 20:45:00,506.372818792473,100,0,85,0,11.198343130370516,0,495.1744756621025,False
2026-01-27 21:00:00,503.11825158222695,100,0,85,0,13.263398270408006,0,489.85485331181894,False
2026-01-27 21:15:00,514.4747386077961,100,0,85,0,15.485475579969053,0,498.98926302782706,False
2026-01-27 21:30:00,514.6916941654601,100,0,85,0,17.859182193608603,0,496.83251197185155,False
2026-01-27 21:45:00,532.1673648956845,100,0,85,0,20.378788270041742,0,511.78857662564275,False
2026-01-27 22:00:00,545.5720518918877,100,0,85,0,23.038247118371697,0,522.533804773516,False
2026-01-27 22:15:00,529.6369705038768,100,0,85,0,25.831216225198535,0,503.80575427867825,False
2026-01-27 22:30:00,535.0323882820152,100,0,85,0,28.751079070153438,0,506.28130921186175,False
2026-01-27 22:45:00,513.3950461058945,100,0,85,0,31.790967614187082,0,481.6040784917074,False
2026-01-27 23:00:00,498.8539112571185,100,0,85,0,34.943785342510175,0,463.91012591460833,False
2026-01-27 23:15:00,503.44165850565093,100,0,85,0,38.20223074245037,0,465.2394277632006,False
2026-01-27 23:30:00,534.353506604851,100,0,85,0,41.55882109566261,0,492.79468550918835,False
2026-01-27 23:45:00,502.470408839257,100,0,85,0,45.0059164641082,0,457.4644923751488,False
