timestamp,mode,sync_score,battery_soc_error,battery_soc_percent,battery_power_kw,battery_energy_kwh,pv_power_kw,generator_power_kw,generator_state,total_load_kw,critical_load_kw,shed_load_kw,optimal_battery_power,optimal_generator_should_run,optimal_load_shed,data_available
2025-01-26 06:00:00,simulation,0.9621806897863223,0.09642496768689313,15.0,0.636404786733479,82.39128084893304,0.0,0.0,OFF,261.4488686649028,261.4488686649028,17.086734829232796,0.636404786733479,False,260.63640478673346,False
2025-01-26 12:45:00,simulation,0.9882308157773012,0.029598297796489703,15.0,0.19534876545686333,82.46662791923445,0.0,0.0,OFF,264.2046575257911,264.2046575257911,0.7726285760581391,0.19534876545686333,False,146.96271945826726,False
2025-01-26 19:35:00,simulation,0.9832341741056547,0.07204200042594522,15.0,0.4754772028112697,82.41877264451973,0.0,0.0,OFF,260.32980076172873,260.32980076172873,-0.7531918617067959,0.4754772028112697,False,400.47547720281125,False
2025-01-27 02:30:00,simulation,0.9774923975217248,0.040079829704732006,15.007805019468817,-0.26452687605123515,82.5429276070785,0.0,0.0,OFF,251.08512189455033,251.08512189455033,2.2765424371497716,-0.26452687605123515,False,159.73547312394876,False
2025-01-27 09:30:00,simulation,0.9915066437041995,0.020685357925708914,15.009094617426696,-0.3082337906236426,82.55002039584683,0.0,0.0,OFF,258.1858388627134,258.1858388627134,-4.545402975239057,-0.3082337906236426,False,275.48087145948733,False
2025-01-27 16:35:00,simulation,0.9850191811544147,0.03815892111004082,15.013334471387878,-0.4519304627135554,82.57333959263333,0.0,0.0,OFF,255.0784421249957,255.0784421249957,-1.3774239293435357,-0.4519304627135554,False,348.57987287845043,False
2025-01-27 23:45:00,simulation,0.9970752101362843,0.042884127106228576,15.000304590008284,-0.010323131632198113,82.50167524504556,0.0,0.0,OFF,261.36025433622547,261.36025433622547,-6.684953804385287,-0.010323131632198113,False,239.9896768683678,False
2025-01-28 07:00:00,simulation,0.9802146405528115,0.10742327524955009,15.0,0.7022926364647972,82.38002500793726,0.0,0.0,OFF,268.7191958029462,268.7191958029462,-12.52175094578962,0.7022926364647972,False,234.71122097064588,False
2025-01-28 14:20:00,simulation,0.9783480381666767,0.1744018898019828,15.03396247327723,-1.1510524726930669,82.68679360302475,0.0,0.0,OFF,272.24375457355325,272.24375457355325,-8.416520851021687,-1.1510524726930669,False,138.49703972212725,False
2025-01-28 21:45:00,simulation,0.9797718960513665,0.08077772750043977,15.006315416421097,-0.2140414105961348,82.53473479031604,0.0,0.0,OFF,262.4628555329806,262.4628555329806,4.115234091033983,-0.2140414105961348,False,419.7859585894039,False
2025-01-29 05:15:00,simulation,0.9865814327506204,0.021644544758684603,15.00831447112986,-0.28179315667145843,82.54572959121423,0.0,0.0,OFF,257.1040941767398,257.1040941767398,9.543023175918222,-0.28179315667145843,False,259.7182068433285,False
2025-01-29 12:50:00,simulation,0.9882130027939371,0.07179614066738615,15.019378466547595,-0.6567728932616674,82.60658156601177,0.0,0.0,OFF,255.6642241011643,255.6642241011643,4.411587268697957,-0.6567728932616674,False,29.51951642162819,False
2025-01-29 20:30:00,simulation,0.9881806891425933,0.01955984453067572,15.016388026957046,-0.5554212379495239,82.59013414826374,0.0,0.0,OFF,256.01267911089747,256.01267911089747,-4.0274273684596835,-0.5554212379495239,False,419.44457876205047,False
2025-01-30 04:15:00,simulation,0.9913178297642793,0.08647491289543296,15.0,0.2101978320548632,82.46409120369063,0.0,0.0,OFF,256.6069811495408,256.6069811495408,1.1467558679911463,0.2101978320548632,False,160.21019783205486,False
2025-01-30 12:05:00,simulation,0.9942445616827082,0.1220794154422542,15.023773359849283,-0.8057241419189012,82.63075347917105,0.0,0.0,OFF,253.18008338818407,253.18008338818407,3.136143861489529,-0.8057241419189012,False,11.378920871200663,False
2025-01-30 20:00:00,simulation,0.9951766044180969,0.0989069541362646,15.0,0.12977198061511075,82.47783061997826,0.0,0.0,OFF,247.09449131053142,247.09449131053142,5.796552938835134,0.12977198061511075,False,420.1297719806151,False
2025-01-31 04:00:00,simulation,0.9852786897523315,0.0009172047865551036,15.0,0.006053551591275408,82.49896585160316,0.0,0.0,OFF,245.49713179897438,245.49713179897438,6.492233530292481,0.006053551591275408,False,160.00605355159126,False
2025-01-31 12:05:00,simulation,0.9776988800355663,0.08616109900553148,15.0,0.5686632534365117,82.40285336087126,0.0,0.0,OFF,252.11320170909514,252.11320170909514,-12.900961911524917,0.5686632534365117,False,12.753308266556076,False
2025-01-31 20:15:00,simulation,0.9870669637356166,0.08022846970436248,15.0,0.5295079000487846,82.40954240040834,0.0,0.0,OFF,252.72250799206302,252.72250799206302,-3.8506054417042037,0.5295079000487846,False,420.52950790004877,False
