timestamp,time_minutes,total_load_kw,critical_load_kw,non_critical_load_kw,shed_load_kw,pv_power_kw,pv_curtailment_kw,generator_power_kw,generator_state,grid_power_kw,battery_power_kw,battery_soc_percent,battery_energy_kwh,operation_mode,grid_available,frequency_hz,voltage_pu,power_balance_kw,islanding_event,reconnection_event,load_energy_kwh,pv_energy_kwh,generator_fuel_liters,battery_throughput_kwh
2025-01-15 13:20:00,800.0,573.6933249867777,240,333.6933249867777,0.0,468.5387491603334,0,0.0,OFF,105.15358891902838,-0.000986907415949645,20.000008917417446,360.000160513514,GRID_CONNECTED,True,50.0,1.0,-0.000986907415949645,False,False,4420.561703378288,2308.101527096153,0.0,1079.999839486487
2025-01-15 13:25:00,805.0,589.7680083138939,240,349.7680083138939,0.0,461.6338764820823,0,0.0,OFF,128.13348977775547,-0.0006420540561293819,20.00000580141961,360.00010442555305,GRID_CONNECTED,True,50.0,1.0,-0.0006420540561293819,False,False,4469.7090374044465,2346.571016802993,0.0,1079.999895574448
2025-01-15 13:30:00,810.0,578.5021757878255,240,338.50217578782554,0.0,454.3662659927568,0,0.0,OFF,124.13526774101263,-0.0006420540561293819,20.00000580141961,360.00010442555305,GRID_CONNECTED,True,50.0,1.0,-0.0006420540561293819,False,False,4517.917552053432,2384.4348723023895,0.0,1079.999895574448
2025-01-15 13:35:00,815.0,581.4387119042909,240,341.4387119042909,0.0,446.74613340303057,0,0.0,OFF,134.69216079904834,-0.0004177022120188667,20.000003774239545,360.0000679363118,GRID_CONNECTED,True,50.0,1.0,-0.0004177022120757101,False,False,4566.370778045456,2421.663716752642,0.0,1079.9999320636891
2025-01-15 13:40:00,820.0,617.827220991017,240,377.82722099101704,0.0,438.78436546943163,0,0.0,OFF,179.04258377633818,-0.00027174524723250215,20.000002455413515,360.0000441974433,GRID_CONNECTED,True,50.0,1.0,-0.00027174524723250215,False,False,4617.856379794707,2458.229080541761,0.0,1079.9999558025577
2025-01-15 13:45:00,825.0,606.2923356522093,240,366.2923356522093,0.0,430.4925268105047,0,0.0,OFF,175.79953709645736,-0.00027174524723250215,20.000002455413515,360.0000441974433,GRID_CONNECTED,True,50.0,1.0,-0.00027174524723250215,False,False,4668.380741099058,2494.1034577759697,0.0,1079.9999558025577
2025-01-15 13:50:00,830.0,623.4681307964703,240,383.4681307964703,0.0,421.88286522303315,0,0.0,OFF,201.58508878366405,-0.00017678977309287802,20.000001597422596,360.0000287536067,GRID_CONNECTED,True,50.0,1.0,-0.0001767897730360346,False,False,4720.33641866543,2529.2603632112223,0.0,1079.9999712463941
2025-01-15 13:55:00,835.0,617.3214492704795,240,377.32144927047955,0.0,412.9683152801968,0,0.0,OFF,204.35295720050965,-0.00017678977309287802,20.000001597422596,360.0000287536067,GRID_CONNECTED,True,50.0,1.0,-0.0001767897730360346,False,False,4771.779872771303,2563.674389484572,0.0,1079.9999712463941
2025-01-15 14:00:00,840.0,571.4567682705962,240,331.45676827059617,0.0,403.76250000000005,0,0.0,OFF,167.69409148082303,-0.00017678977309287802,20.000001597422596,360.0000287536067,GRID_CONNECTED,True,50.0,1.0,-0.0001767897730360346,False,False,4819.401270127187,2597.321264484572,0.0,1079.9999712463941
2025-01-15 14:05:00,845.0,620.0286378655758,240,380.0286378655758,0.0,394.2797303807091,0,0.0,OFF,225.74879247043975,-0.0001150144269104203,20.000001039237965,360.0000187062834,GRID_CONNECTED,True,50.0,1.0,-0.0001150144269104203,False,False,4871.070323282652,2630.1779086829647,0.0,1079.9999812937174
2025-01-15 14:10:00,850.0,597.3550847532564,240,357.3550847532564,0.0,384.53500261035884,0,0.0,OFF,212.81996712847064,-0.0001150144269104203,20.000001039237965,360.0000187062834,GRID_CONNECTED,True,50.0,1.0,-0.0001150144269104203,False,False,4920.849913678757,2662.222492233828,0.0,1079.9999812937174
2025-01-15 14:15:00,855.0,622.9935270575254,240,382.9935270575254,0.0,374.54399276954916,0,0.0,OFF,248.44945946284275,-7.482513348122666e-05,20.000000676098832,360.000012169779,GRID_CONNECTED,True,50.0,1.0,-7.482513342438324e-05,False,False,4972.76604093355,2693.4344916312903,0.0,1079.9999878302217
2025-01-15 14:20:00,860.0,618.5518971376655,240,378.5518971376655,0.0,364.32304886068306,0,0.0,OFF,254.22877345184895,-7.482513348122666e-05,20.000000676098832,360.000012169779,GRID_CONNECTED,True,50.0,1.0,-7.482513342438324e-05,False,False,5024.3120323616895,2723.7947457030136,0.0,1079.9999878302217
2025-01-15 14:25:00,865.0,585.4430229500556,240,345.4430229500556,0.0,353.88918001237164,0,0.0,OFF,231.55376811255047,-7.482513348122666e-05,20.000000676098832,360.000012169779,GRID_CONNECTED,True,50.0,1.0,-7.482513342438324e-05,False,False,5073.098950940861,2753.2855107040446,0.0,1079.9999878302217
2025-01-15 14:30:00,870.0,628.0150632312949,240,388.0150632312949,0.0,343.26004272488194,0,0.0,OFF,284.754971827297,-4.867911590622498e-05,20.000000439850783,360.00000791731406,GRID_CONNECTED,True,50.0,1.0,-4.867911593464669e-05,False,False,5125.433539543469,2781.890514264451,0.0,1079.9999920826867
2025-01-15 14:35:00,875.0,574.9563702792676,240,334.9563702792676,0.0,332.4539240410807,0,0.0,OFF,242.502397559071,-4.867911590622498e-05,20.000000439850783,360.00000791731406,GRID_CONNECTED,True,50.0,1.0,-4.867911593464669e-05,False,False,5173.346570400075,2809.595007934541,0.0,1079.9999920826867
2025-01-15 14:40:00,880.0,629.7482763410579,240,389.74827634105793,0.0,321.4897215471866,0,0.0,OFF,308.25852312461495,-3.166925640130103e-05,20.000000286154478,360.0000051507806,GRID_CONNECTED,True,50.0,1.0,-3.166925637287932e-05,False,False,5225.825593428496,2836.3858180634734,0.0,1079.9999948492202
2025-01-15 14:45:00,885.0,587.562399265818,240,347.56239926581804,0.0,310.38692012868444,0,0.0,OFF,277.17544746787723,-3.166925640130103e-05,20.000000286154478,360.0000051507806,GRID_CONNECTED,True,50.0,1.0,-3.166925637287932e-05,False,False,5274.789126700648,2862.251394740864,0.0,1079.9999948492202
2025-01-15 14:50:00,890.0,606.2049393083128,240,366.20493930831276,0.0,299.1655654287754,0,0.0,OFF,307.039353276415,-2.06031224081471e-05,20.000000186164012,360.0000033509522,GRID_CONNECTED,True,50.0,1.0,-2.060312237972539e-05,False,False,5325.306204976341,2887.181858526595,0.0,1079.9999966490486
2025-01-15 14:55:00,895.0,595.758439930338,240,355.758439930338,0.0,287.84623397959905,0,0.0,OFF,307.9121853476165,-2.06031224081471e-05,20.000000186164012,360.0000033509522,GRID_CONNECTED,True,50.0,1.0,-2.060312249341223e-05,False,False,5374.952741637203,2911.169044691562,0.0,1079.9999966490486
2025-01-15 15:00:00,900.0,598.4048844301949,240,358.4048844301949,0.0,276.45000000000005,0,0.0,OFF,321.95487102638594,-1.34038088788202e-05,20.000000121113043,360.00000218003476,GRID_CONNECTED,True,50.0,1.0,-1.340380890724191e-05,False,False,5424.819815339719,2934.2065446915617,0.0,1079.999997819966
2025-01-15 15:05:00,905.0,578.7201282802828,240,338.7201282802828,0.0,264.99839887763585,0,0.0,OFF,313.721715998838,-1.34038088788202e-05,20.000000121113043,360.00000218003476,GRID_CONNECTED,True,50.0,1.0,-1.340380890724191e-05,False,False,5473.046492696409,2956.2897445980316,0.0,1079.999997819966
2025-01-15 15:10:00,910.0,582.4353535357138,240,342.43535353571383,0.0,253.51338737755216,0,0.0,OFF,328.92195743802256,-8.720139106799252e-06,20.000000078792716,360.00000141826894,GRID_CONNECTED,True,50.0,1.0,-8.720139135220961e-06,False,False,5521.582772157718,2977.4158602128277,0.0,1079.9999985817317
2025-01-15 15:15:00,915.0,588.2613553562034,240,348.26135535620335,0.0,242.01730064382153,0,0.0,OFF,346.2440490393063,-5.673075577306008e-06,20.000000051260315,360.0000009226857,GRID_CONNECTED,True,50.0,1.0,-5.673075520462589e-06,False,False,5570.604551770735,2997.583968599813,0.0,1079.999999077315
2025-01-15 15:20:00,920.0,584.7068442787199,240,344.7068442787199,0.0,230.53280608524827,0,0.0,OFF,354.1740325203961,-5.673075577306008e-06,20.000000051260315,360.0000009226857,GRID_CONNECTED,True,50.0,1.0,-5.673075520462589e-06,False,False,5619.330122127295,3016.7950357735835,0.0,1079.999999077315
2025-01-15 15:25:00,925.0,574.0775766772692,240,334.07757667726924,0.0,219.08285426030264,0,0.0,OFF,354.99471674389105,-5.673075577306008e-06,20.000000051260315,360.0000009226857,GRID_CONNECTED,True,50.0,1.0,-5.673075520462589e-06,False,False,5667.169920183734,3035.0519402952755,0.0,1079.999999077315
2025-01-15 15:30:00,930.0,609.6171787274017,240,369.61717872740167,0.0,207.6906269001816,0,0.0,OFF,401.9265481364774,-3.6907426874677185e-06,20.00000003334851,360.0000006002732,GRID_CONNECTED,True,50.0,1.0,-3.6907426874677185e-06,False,False,5717.971351744351,3052.359492536957,0.0,1079.9999993997274
2025-01-15 15:35:00,935.0,590.0479672879904,240,350.04796728799045,0.0,196.3794822320332,0,0.0,OFF,393.6684813652146,-3.6907426874677185e-06,20.00000003334851,360.0000006002732,GRID_CONNECTED,True,50.0,1.0,-3.6907426874677185e-06,False,False,5767.142015685016,3068.7244493896264,0.0,1079.9999993997274
2025-01-15 15:40:00,940.0,586.3549483953059,240,346.3549483953059,0.0,185.17289778669797,0,0.0,OFF,401.18204691786525,-3.6907426874677185e-06,20.00000003334851,360.0000006002732,GRID_CONNECTED,True,50.0,1.0,-3.6907426874677185e-06,False,False,5816.004928051292,3084.1555242051845,0.0,1079.9999993997274
2025-01-15 15:45:00,945.0,616.3584755078422,240,376.3584755078422,0.0,174.09441089671517,0,0.0,OFF,442.26406221003424,-2.4010927006656857e-06,20.000000021695598,360.00000039052077,GRID_CONNECTED,True,50.0,1.0,-2.401092729087395e-06,False,False,5867.368134343612,3098.663391779911,0.0,1079.9999996094798
2025-01-15 15:50:00,950.0,610.873786108414,240,370.87378610841404,0.0,163.16755711058028,0,0.0,OFF,447.7062265967411,-2.4010927006656857e-06,20.000000021695598,360.00000039052077,GRID_CONNECTED,True,50.0,1.0,-2.401092729087395e-06,False,False,5918.27428318598,3112.2606882057926,0.0,1079.9999996094798
2025-01-15 15:55:00,955.0,627.8374090783863,240,387.83740907838626,0.0,152.41580676819854,0,0.0,OFF,475.42160074810465,-1.5620830708940048e-06,20.000000014114544,360.0000002540618,GRID_CONNECTED,True,50.0,1.0,-1.5620830708940048e-06,False,False,5970.594067275845,3124.962005436476,0.0,1079.9999997459388
2025-01-15 16:00:00,960.0,596.5046159221944,240,356.5046159221944,0.0,141.86250000000004,0,0.0,OFF,454.64211436011124,-1.5620830708940048e-06,20.000000014114544,360.0000002540618,GRID_CONNECTED,True,50.0,1.0,-1.5620830708940048e-06,False,False,6020.302785269361,3136.783880436476,0.0,1079.9999997459388
2025-01-15 16:05:00,965.0,578.2817136247478,240,338.2817136247478,0.0,131.53078042813058,0,0.0,OFF,446.75093163453414,-1.5620830708940048e-06,20.000000014114544,360.0000002540618,GRID_CONNECTED,True,50.0,1.0,-1.5620830708940048e-06,False,False,6068.492928071423,3147.744778805487,0.0,1079.9999997459388
2025-01-15 16:10:00,970.0,615.7348048507532,240,375.7348048507532,0.0,121.44352786235513,0,0.0,OFF,494.29127597215086,-1.0162471824060049e-06,20.00000000918252,360.00000016528537,GRID_CONNECTED,True,50.0,1.0,-1.0162472108277143e-06,False,False,6119.804161808986,3157.8650727940167,0.0,1079.9999998347153
2025-01-15 16:15:00,975.0,616.7391519043649,240,376.7391519043649,0.0,111.62329029573688,0,0.0,OFF,505.1158609474865,-6.611415415136435e-07,20.000000005973888,360.00000010752996,GRID_CONNECTED,True,50.0,1.0,-6.611414846702246e-07,False,False,6171.199091134349,3167.1670136519947,0.0,1079.9999998924707
2025-01-15 16:20:00,980.0,593.7221236550293,240,353.72212365502935,0.0,102.09221551562244,0,0.0,OFF,491.62990747826535,-6.611415415136435e-07,20.000000005973888,360.00000010752996,GRID_CONNECTED,True,50.0,1.0,-6.611415983570623e-07,False,False,6220.675934772268,3175.6746982782965,0.0,1079.9999998924707
2025-01-15 16:25:00,985.0,600.7066508199631,240,360.7066508199631,0.0,92.87198265394771,0,0.0,OFF,507.83466773589544,-4.3011993966501905e-07,20.00000000388644,360.00000006995595,GRID_CONNECTED,True,50.0,1.0,-4.3011993966501905e-07,False,False,6270.734822340599,3183.4140301661255,0.0,1079.9999999300446
2025-01-15 16:30:00,990.0,608.3726486738568,240,368.3726486738568,0.0,83.98373400724324,0,0.0,OFF,524.3889143867898,-2.7982378014712594e-07,20.00000000252841,360.00000004551134,GRID_CONNECTED,True,50.0,1.0,-2.7982378014712594e-07,False,False,6321.43254306342,3190.412674666729,0.0,1079.999999954489
2025-01-15 16:35:00,995.0,611.7877559221137,240,371.78775592211366,0.0,75.44800746093942,0,0.0,OFF,536.3397482791288,-1.820454826884088e-07,20.00000000164491,360.0000000296084,GRID_CONNECTED,True,50.0,1.0,-1.820454826884088e-07,False,False,6372.414856056929,3196.7000086218072,0.0,1079.999999970392
2025-01-15 16:40:00,1000.0,603.8121643650866,240,363.8121643650866,0.0,67.28466985461262,0,0.0,OFF,536.5274943284285,-1.820454826884088e-07,20.00000000164491,360.0000000296084,GRID_CONNECTED,True,50.0,1.0,-1.820454826884088e-07,False,False,6422.732536420686,3202.307064443025,0.0,1079.999999970392
2025-01-15 16:45:00,1005.0,579.3699731528266,240,339.36997315282656,0.0,59.51285162460471,0,0.0,OFF,519.8571213461763,-1.820454826884088e-07,20.00000000164491,360.0000000296084,GRID_CONNECTED,True,50.0,1.0,-1.8204559637524653e-07,False,False,6471.013367516755,3207.266468745075,0.0,1079.999999970392
2025-01-15 16:50:00,1010.0,618.5803084590661,240,378.58030845906615,0.0,52.15088305801893,0,0.0,OFF,566.4294252826137,-1.1843351899187837e-07,20.00000000107013,360.00000001926236,GRID_CONNECTED,True,50.0,1.0,-1.1843349057016894e-07,False,False,6522.561726555011,3211.6123756665766,0.0,1079.999999980738
2025-01-15 16:55:00,1015.0,627.0901980479647,240,387.0901980479647,0.0,45.216232487441566,0,0.0,OFF,581.8739654834737,-7.704940685471229e-08,20.000000000696197,360.00000001253153,GRID_CONNECTED,True,50.0,1.0,-7.704943527642172e-08,False,False,6574.819243059008,3215.38039504053,0.0,1079.9999999874688
2025-01-15 17:00:00,1020.0,413.13921194079745,240,173.13921194079745,0.0,38.72544674885551,0,0.0,OFF,561.8739654834737,187.46020029153175,20.827896453305293,374.9021361594952,GRID_CONNECTED,True,50.0,1.0,187.46020029153175,False,False,6609.247510720741,3218.6075156029347,0.0,1079.9999999874688
2025-01-15 17:05:00,1025.0,436.7076149297988,240,196.7076149297988,0.0,32.694094216169994,0,0.0,OFF,541.8739654834737,137.86044476984495,21.43674128011423,385.86134304205615,GRID_CONNECTED,True,50.0,1.0,137.86044476984495,False,False,6645.639811964891,3221.332023454282,0.0,1079.9999999874688
2025-01-15 17:10:00,1030.0,440.52319681779335,240,200.52319681779335,0.0,27.13671071463175,0,0.0,OFF,521.8739654834737,108.4874793803121,21.915863777539197,394.48554799570553,GRID_CONNECTED,True,50.0,1.0,108.4874793803121,False,False,6682.350078366374,3223.593416013835,0.0,1079.9999999874688
